"Cluster","Mutation_Level","Copy_Number_Alteration","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"NA.NA","NA","NA","BP","GO:0055017","cardiac muscle tissue growth","3/27","106/17913",0.000531246232960739,0.00244904513394901,0.00111841312202261,"MIR199A2/MIR200B/MIR222",3
"NA.NA","NA","NA","BP","GO:0045603","positive regulation of endothelial cell differentiation","2/27","23/17913",0.000542826518501497,0.00246950353647227,0.00112775592486461,"MIR21/MIR34A",2
"NA.NA","NA","NA","BP","GO:0051151","negative regulation of smooth muscle cell differentiation","2/27","23/17913",0.000542826518501497,0.00246950353647227,0.00112775592486461,"MIR21/MIR221",2
"NA.NA","NA","NA","BP","GO:0060055","angiogenesis involved in wound healing","2/27","23/17913",0.000542826518501497,0.00246950353647227,0.00112775592486461,"MIR155/MIR34A",2
"NA.NA","NA","NA","BP","GO:1903589","positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","2/27","23/17913",0.000542826518501497,0.00246950353647227,0.00112775592486461,"MIR146A/MIRLET7B",2
"NA.NA","NA","NA","BP","GO:0014902","myotube differentiation","3/27","107/17913",0.000546022669789148,0.002475899515798,0.00113067679680238,"NIBAN2/MIR200B/MIR206",3
"NA.NA","NA","NA","BP","GO:0060485","mesenchyme development","4/27","258/17913",0.000568401408416624,0.00256895146353004,0.00117317112160294,"MIR149/MIR21/MIR221/MIR222",4
"NA.NA","NA","NA","BP","GO:0042104","positive regulation of activated T cell proliferation","2/27","24/17913",0.000591624217308038,0.00264794916678646,0.00120924725050187,"MIR155/MIR21",2
"NA.NA","NA","NA","BP","GO:0150078","positive regulation of neuroinflammatory response","2/27","24/17913",0.000591624217308038,0.00264794916678646,0.00120924725050187,"MIR155/MIR206",2
"NA.NA","NA","NA","BP","GO:1905564","positive regulation of vascular endothelial cell proliferation","2/27","24/17913",0.000591624217308038,0.00264794916678646,0.00120924725050187,"MIR21/MIR29A",2
"NA.NA","NA","NA","BP","GO:0046620","regulation of organ growth","3/27","111/17913",0.000607759131534928,0.00271138993197679,0.00123821894370444,"MIR199A2/MIR200B/MIR222",3
"NA.NA","NA","NA","BP","GO:0060419","heart growth","3/27","112/17913",0.000623860436513684,0.00277427325948047,0.00126693607009041,"MIR199A2/MIR200B/MIR222",3
"NA.NA","NA","NA","BP","GO:0051817","modification of morphology or physiology of other organism involved in symbiotic interaction","3/27","113/17913",0.000640232389388662,0.00282075975359193,0.00128816520314736,"MIR155/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0046426","negative regulation of JAK-STAT cascade","2/27","25/17913",0.000642472395069746,0.00282075975359193,0.00128816520314736,"MIR146A/MIR155",2
"NA.NA","NA","NA","BP","GO:0051497","negative regulation of stress fiber assembly","2/27","25/17913",0.000642472395069746,0.00282075975359193,0.00128816520314736,"MIR149/MIR21",2
"NA.NA","NA","NA","BP","GO:0060669","embryonic placenta morphogenesis","2/27","25/17913",0.000642472395069746,0.00282075975359193,0.00128816520314736,"CDKN1C/CCN1",2
"NA.NA","NA","NA","BP","GO:0007569","cell aging","3/27","116/17913",0.000690990789312846,0.00298661522037029,0.00136390693931741,"MIR146A/MIR21/MIR34A",3
"NA.NA","NA","NA","BP","GO:0072089","stem cell proliferation","3/27","116/17913",0.000690990789312846,0.00298661522037029,0.00136390693931741,"MIR137/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0032967","positive regulation of collagen biosynthetic process","2/27","26/17913",0.000695365221228657,0.00298661522037029,0.00136390693931741,"CCN2/MIR149",2
"NA.NA","NA","NA","BP","GO:0051152","positive regulation of smooth muscle cell differentiation","2/27","26/17913",0.000695365221228657,0.00298661522037029,0.00136390693931741,"MIR21/MIR34A",2
"NA.NA","NA","NA","BP","GO:1903588","negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","2/27","26/17913",0.000695365221228657,0.00298661522037029,0.00136390693931741,"MIR155/MIR222",2
"NA.NA","NA","NA","BP","GO:1904754","positive regulation of vascular associated smooth muscle cell migration","2/27","26/17913",0.000695365221228657,0.00298661522037029,0.00136390693931741,"MIR21/MIR221",2
"NA.NA","NA","NA","BP","GO:1905048","regulation of metallopeptidase activity","2/27","26/17913",0.000695365221228657,0.00298661522037029,0.00136390693931741,"MIR205/MIR21",2
"NA.NA","NA","NA","BP","GO:0090287","regulation of cellular response to growth factor stimulus","4/27","276/17913",0.000731876900116437,0.00313370202124159,0.00143107752996533,"CDKN1C/CCN1/NIBAN2/MIR146A",4
"NA.NA","NA","NA","BP","GO:0010714","positive regulation of collagen metabolic process","2/27","27/17913",0.000750296877028094,0.00319280178747647,0.00145806680556067,"CCN2/MIR149",2
"NA.NA","NA","NA","BP","GO:0048679","regulation of axon regeneration","2/27","27/17913",0.000750296877028094,0.00319280178747647,0.00145806680556067,"MIR221/MIR222",2
"NA.NA","NA","NA","BP","GO:0019079","viral genome replication","3/27","120/17913",0.000762570128182119,0.00322518191827484,0.00147285394144301,"MIR155/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0046425","regulation of JAK-STAT cascade","3/27","120/17913",0.000762570128182119,0.00322518191827484,0.00147285394144301,"MIR146A/MIR155/MIR221",3
"NA.NA","NA","NA","BP","GO:0055007","cardiac muscle cell differentiation","3/27","121/17913",0.000781173817731353,0.00329379082293433,0.0015041857851053,"MIR199A2/MIR200B/MIR222",3
"NA.NA","NA","NA","BP","GO:0043410","positive regulation of MAPK cascade","5/27","499/17913",0.000798978882765198,0.00334286834304825,0.00152659817013278,"CCN2/MIR21/MIR221/MIR222/MIRLET7B",5
"NA.NA","NA","NA","BP","GO:1902904","negative regulation of supramolecular fiber organization","3/27","122/17913",0.000800064657663754,0.00334286834304825,0.00152659817013278,"MIR149/MIR21/MIR214",3
"NA.NA","NA","NA","BP","GO:1903409","reactive oxygen species biosynthetic process","3/27","122/17913",0.000800064657663754,0.00334286834304825,0.00152659817013278,"MIR155/MIR199A2/MIR21",3
"NA.NA","NA","NA","BP","GO:0032232","negative regulation of actin filament bundle assembly","2/27","28/17913",0.000807261555492364,0.00335268087461243,0.00153107928969628,"MIR149/MIR21",2
"NA.NA","NA","NA","BP","GO:0044030","regulation of DNA methylation","2/27","28/17913",0.000807261555492364,0.00335268087461243,0.00153107928969628,"NIBAN2/MIR29A",2
"NA.NA","NA","NA","BP","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","3/27","124/17913",0.000838714933917279,0.00347288249583113,0.00158597214103488,"MIR137/MIR21/MIR29A",3
"NA.NA","NA","NA","BP","GO:0009895","negative regulation of catabolic process","4/27","288/17913",0.000857845300474881,0.00354149268822914,0.00161730457277275,"MIR146A/MIR199A2/MIR21/MIRLET7B",4
"NA.NA","NA","NA","BP","GO:0014013","regulation of gliogenesis","3/27","128/17913",0.000919539390326382,0.00377365868492993,0.00172332854660575,"MIR146A/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0051494","negative regulation of cytoskeleton organization","3/27","128/17913",0.000919539390326382,0.00377365868492993,0.00172332854660575,"MIR149/MIR21/MIR214",3
"NA.NA","NA","NA","BP","GO:0034599","cellular response to oxidative stress","4/27","296/17913",0.000949903538308605,0.00388673548367101,0.0017749676829186,"MIR155/MIR21/MIR34A/MIRLET7B",4
"NA.NA","NA","NA","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","3/27","130/17913",0.000961741548088371,0.00391259585573213,0.00178677742013113,"MIR137/MIR21/MIR29A",3
"NA.NA","NA","NA","BP","GO:0032956","regulation of actin cytoskeleton organization","4/27","297/17913",0.000961881844503923,0.00391259585573213,0.00178677742013113,"CCN2/MIR149/MIR21/MIR214",4
"NA.NA","NA","NA","BP","GO:0044319","wound healing, spreading of cells","2/27","31/17913",0.000990295833406923,0.00396979460174428,0.00181289855085936,"CCN1/MIR221",2
"NA.NA","NA","NA","BP","GO:0045648","positive regulation of erythrocyte differentiation","2/27","31/17913",0.000990295833406923,0.00396979460174428,0.00181289855085936,"MIR221/MIR222",2
"NA.NA","NA","NA","BP","GO:0070570","regulation of neuron projection regeneration","2/27","31/17913",0.000990295833406923,0.00396979460174428,0.00181289855085936,"MIR221/MIR222",2
"NA.NA","NA","NA","BP","GO:0090505","epiboly involved in wound healing","2/27","31/17913",0.000990295833406923,0.00396979460174428,0.00181289855085936,"CCN1/MIR221",2
"NA.NA","NA","NA","BP","GO:1905063","regulation of vascular smooth muscle cell differentiation","2/27","31/17913",0.000990295833406923,0.00396979460174428,0.00181289855085936,"MIR21/MIR221",2
"NA.NA","NA","NA","BP","GO:0055088","lipid homeostasis","3/27","132/17913",0.00100515540939453,0.00401771656414056,0.00183478322371986,"MIR155/MIR182/MIR34A",3
"NA.NA","NA","NA","BP","GO:0055022","negative regulation of cardiac muscle tissue growth","2/27","32/17913",0.00105533476768503,0.00418202860661432,0.00190982011947223,"MIR199A2/MIR200B",2
"NA.NA","NA","NA","BP","GO:0061117","negative regulation of heart growth","2/27","32/17913",0.00105533476768503,0.00418202860661432,0.00190982011947223,"MIR199A2/MIR200B",2
"NA.NA","NA","NA","BP","GO:0090504","epiboly","2/27","32/17913",0.00105533476768503,0.00418202860661432,0.00190982011947223,"CCN1/MIR221",2
"NA.NA","NA","NA","BP","GO:0051017","actin filament bundle assembly","3/27","136/17913",0.00109567265623541,0.00432947223878165,0.00197715366538721,"CCN2/MIR149/MIR21",3
"NA.NA","NA","NA","BP","GO:0061572","actin filament bundle organization","3/27","137/17913",0.00111908042423453,0.00440936816728306,0.00201363998962578,"CCN2/MIR149/MIR21",3
"NA.NA","NA","NA","BP","GO:0045589","regulation of regulatory T cell differentiation","2/27","33/17913",0.0011223778657564,0.00440979712596902,0.0020138358835342,"MIR155/MIR21",2
"NA.NA","NA","NA","BP","GO:0032675","regulation of interleukin-6 production","3/27","139/17913",0.00116684173861497,0.0045645557428654,0.00208450998646668,"MIR146A/MIR149/MIR155",3
"NA.NA","NA","NA","BP","GO:1902903","regulation of supramolecular fiber organization","4/27","313/17913",0.00116836784741457,0.0045645557428654,0.00208450998646668,"CCN2/MIR149/MIR21/MIR214",4
"NA.NA","NA","NA","BP","GO:0007259","JAK-STAT cascade","3/27","140/17913",0.00119119857383131,0.00464064120453155,0.00211925617286519,"MIR146A/MIR155/MIR221",3
"NA.NA","NA","NA","BP","GO:0010831","positive regulation of myotube differentiation","2/27","35/17913",0.0012624536180623,0.00487702054128536,0.00222720426591408,"NIBAN2/MIR206",2
"NA.NA","NA","NA","BP","GO:0010984","regulation of lipoprotein particle clearance","2/27","35/17913",0.0012624536180623,0.00487702054128536,0.00222720426591408,"MIR155/MIR199A2",2
"NA.NA","NA","NA","BP","GO:0045066","regulatory T cell differentiation","2/27","35/17913",0.0012624536180623,0.00487702054128536,0.00222720426591408,"MIR155/MIR21",2
"NA.NA","NA","NA","BP","GO:0007015","actin filament organization","4/27","325/17913",0.00134241321803159,0.00517146930511892,0.00236167110634498,"CCN2/MIR149/MIR21/MIR214",4
"NA.NA","NA","NA","BP","GO:1903900","regulation of viral life cycle","3/27","147/17913",0.00137073637566496,0.00526591224317956,0.00240480065906134,"MIR155/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0046677","response to antibiotic","4/27","328/17913",0.00138861625660531,0.0053198234982968,0.00242942048101235,"MIR155/MIR21/MIR34A/MIRLET7B",4
"NA.NA","NA","NA","BP","GO:0046006","regulation of activated T cell proliferation","2/27","37/17913",0.00141047733616948,0.00537380208243082,0.00245407105031662,"MIR155/MIR21",2
"NA.NA","NA","NA","BP","GO:1903427","negative regulation of reactive oxygen species biosynthetic process","2/27","37/17913",0.00141047733616948,0.00537380208243082,0.00245407105031662,"MIR199A2/MIR21",2
"NA.NA","NA","NA","BP","GO:0032635","interleukin-6 production","3/27","149/17913",0.00142498646322105,0.0054141656006448,0.00247250398476758,"MIR146A/MIR149/MIR155",3
"NA.NA","NA","NA","BP","GO:0045862","positive regulation of proteolysis","4/27","333/17913",0.00146808434918089,0.00556263193127991,0.00254030456959923,"CCN2/CCN1/MIR205/MIR21",4
"NA.NA","NA","NA","BP","GO:0010667","negative regulation of cardiac muscle cell apoptotic process","2/27","38/17913",0.00148745543499161,0.0055900838766125,0.00255284113556913,"MIR199A2/MIR21",2
"NA.NA","NA","NA","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","2/27","38/17913",0.00148745543499161,0.0055900838766125,0.00255284113556913,"MIR146A/MIR31",2
"NA.NA","NA","NA","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/27","38/17913",0.00148745543499161,0.0055900838766125,0.00255284113556913,"MIR221/MIR222",2
"NA.NA","NA","NA","BP","GO:0050729","positive regulation of inflammatory response","3/27","153/17913",0.00153750619378357,0.00576252321409939,0.00263158954862399,"MIR155/MIR206/MIR21",3
"NA.NA","NA","NA","BP","GO:0060045","positive regulation of cardiac muscle cell proliferation","2/27","39/17913",0.00156640345151939,0.00585496209040896,0.00267380390017534,"MIR199A2/MIR222",2
"NA.NA","NA","NA","BP","GO:0032970","regulation of actin filament-based process","4/27","341/17913",0.00160178346002814,0.00597106880112915,0.00272682671589412,"CCN2/MIR149/MIR21/MIR214",4
"NA.NA","NA","NA","BP","GO:0046621","negative regulation of organ growth","2/27","40/17913",0.00164731571857763,0.00612429472793782,0.00279680088043741,"MIR199A2/MIR200B",2
"NA.NA","NA","NA","BP","GO:0010664","negative regulation of striated muscle cell apoptotic process","2/27","41/17913",0.00173018658051122,0.00638092810892539,0.00291399845138733,"MIR199A2/MIR21",2
"NA.NA","NA","NA","BP","GO:0045601","regulation of endothelial cell differentiation","2/27","41/17913",0.00173018658051122,0.00638092810892539,0.00291399845138733,"MIR21/MIR34A",2
"NA.NA","NA","NA","BP","GO:0050798","activated T cell proliferation","2/27","41/17913",0.00173018658051122,0.00638092810892539,0.00291399845138733,"MIR155/MIR21",2
"NA.NA","NA","NA","BP","GO:0035821","modification of morphology or physiology of other organism","3/27","160/17913",0.00174756625160606,0.00642788331375313,0.00293544163203705,"MIR155/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0035886","vascular smooth muscle cell differentiation","2/27","42/17913",0.00181501039316521,0.00665824767572278,0.00304064284768708,"MIR21/MIR221",2
"NA.NA","NA","NA","BP","GO:0031032","actomyosin structure organization","3/27","163/17913",0.00184282005498851,0.00674238131229924,0.00307906441936259,"CCN2/MIR149/MIR21",3
"NA.NA","NA","NA","BP","GO:0045666","positive regulation of neuron differentiation","4/27","355/17913",0.00185588512543292,0.00677226682974598,0.00309271233234204,"MIR137/MIR146A/MIR221/MIR222",4
"NA.NA","NA","NA","BP","GO:0034383","low-density lipoprotein particle clearance","2/27","44/17913",0.00199049435139652,0.00723412650843231,0.00330363124029333,"MIR155/MIR199A2",2
"NA.NA","NA","NA","BP","GO:0035690","cellular response to drug","4/27","362/17913",0.00199291554570695,0.00723412650843231,0.00330363124029333,"MIR155/MIR21/MIR34A/MIRLET7B",4
"NA.NA","NA","NA","BP","GO:0045581","negative regulation of T cell differentiation","2/27","45/17913",0.00208114326598655,0.00753461030591465,0.0034408541184677,"MIR155/MIR21",2
"NA.NA","NA","NA","BP","GO:0014911","positive regulation of smooth muscle cell migration","2/27","47/17913",0.00226822697433464,0.00816916121225211,0.00373063647094514,"MIR21/MIR221",2
"NA.NA","NA","NA","BP","GO:0045646","regulation of erythrocyte differentiation","2/27","47/17913",0.00226822697433464,0.00816916121225211,0.00373063647094514,"MIR221/MIR222",2
"NA.NA","NA","NA","BP","GO:0014706","striated muscle tissue development","4/27","376/17913",0.00228783131877599,0.00821836549056413,0.00375310674303648,"NIBAN2/MIR199A2/MIR200B/MIR222",4
"NA.NA","NA","NA","BP","GO:0031103","axon regeneration","2/27","48/17913",0.00236465060557268,0.0084504180555737,0.00385907891566329,"MIR221/MIR222",2
"NA.NA","NA","NA","BP","GO:0045933","positive regulation of muscle contraction","2/27","48/17913",0.00236465060557268,0.0084504180555737,0.00385907891566329,"CCN2/MIR21",2
"NA.NA","NA","NA","BP","GO:0035265","organ growth","3/27","179/17913",0.0024057051749773,0.00857497488915879,0.00391596067549208,"MIR199A2/MIR200B/MIR222",3
"NA.NA","NA","NA","BP","GO:0055023","positive regulation of cardiac muscle tissue growth","2/27","49/17913",0.00246298799878985,0.00875658715250993,0.00399889811736953,"MIR199A2/MIR222",2
"NA.NA","NA","NA","BP","GO:0043901","negative regulation of multi-organism process","3/27","182/17913",0.00252182077944905,0.00889713810708683,0.00406308396259245,"MIR155/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0051216","cartilage development","3/27","182/17913",0.00252182077944905,0.00889713810708683,0.00406308396259245,"CCN2/CCN1/MIR21",3
"NA.NA","NA","NA","BP","GO:1903708","positive regulation of hemopoiesis","3/27","182/17913",0.00252182077944905,0.00889713810708683,0.00406308396259245,"MIR21/MIR221/MIR222",3
"NA.NA","NA","NA","BP","GO:0008347","glial cell migration","2/27","50/17913",0.00256323360112141,0.00902023427570207,0.00411929867596852,"MIR221/MIR222",2
"NA.NA","NA","NA","BP","GO:0060537","muscle tissue development","4/27","392/17913",0.00266046121684932,0.00928519679503334,0.00424029994064772,"NIBAN2/MIR199A2/MIR200B/MIR222",4
"NA.NA","NA","NA","BP","GO:0045620","negative regulation of lymphocyte differentiation","2/27","51/17913",0.00266538187102548,0.00928519679503334,0.00424029994064772,"MIR155/MIR21",2
"NA.NA","NA","NA","BP","GO:0150077","regulation of neuroinflammatory response","2/27","51/17913",0.00266538187102548,0.00928519679503334,0.00424029994064772,"MIR155/MIR206",2
