"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0042762","regulation of sulfur metabolic process","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"MIR21/PDK1/PDK3/SP1",4
"BP","GO:0042994","cytoplasmic sequestering of transcription factor","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"IL10/MXI1/NFKBIA/TMSB4X",4
"BP","GO:0043101","purine-containing compound salvage","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"ADA/APRT/HPRT1/MTAP",4
"BP","GO:0045475","locomotor rhythm","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"EGR1/MTA1/MTOR/PTEN",4
"BP","GO:0045837","negative regulation of membrane potential","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"ARL6IP5/BAX/BNIP3/PMAIP1",4
"BP","GO:0051709","regulation of killing of cells of other organism","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"BAD/BCL2L11/GAPDH/P2RX7",4
"BP","GO:0051883","killing of cells in other organism involved in symbiotic interaction","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"BAD/BCL2L11/F2/GAPDH",4
"BP","GO:0055089","fatty acid homeostasis","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"APOE/PRKAA1/SIRT1/XBP1",4
"BP","GO:0060009","Sertoli cell development","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"ATRX/FLNA/ICAM1/SDC1",4
"BP","GO:0070935","3'-UTR-mediated mRNA stabilization","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"ELAVL1/MAPK14/MYD88/YBX3",4
"BP","GO:0072075","metanephric mesenchyme development","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"MYC/SMAD4/STAT1/WT1",4
"BP","GO:0072109","glomerular mesangium development","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"CFLAR/EGR1/IL6R/WT1",4
"BP","GO:0072160","nephron tubule epithelial cell differentiation","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"CTNNB1/LIF/STAT1/YAP1",4
"BP","GO:0090192","regulation of glomerulus development","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"CFLAR/EGR1/IL6R/WT1",4
"BP","GO:0098840","protein transport along microtubule","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"HSPB1/KIF5B/SFPQ/TERF2",4
"BP","GO:0099118","microtubule-based protein transport","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"HSPB1/KIF5B/SFPQ/TERF2",4
"BP","GO:1901741","positive regulation of myoblast fusion","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"EHD1/GDF15/MAPK14/NFATC2",4
"BP","GO:1904294","positive regulation of ERAD pathway","4/992","15/17913",0.00780768098624189,0.0148473933508862,0.00552667944876001,"BCAP31/CAV1/EDEM1/USP13",4
"BP","GO:0021549","cerebellum development","12/992","98/17913",0.00783627056172128,0.0148968761907517,0.00554509856029614,"ABL1/CRK/EZH2/HNRNPD/HSPA5/MAP2K1/NCOA1/PAK1/PTPN11/SDF4/TP53/XRCC1",12
"BP","GO:0030832","regulation of actin filament length","16/992","148/17913",0.00795914180182408,0.0151254988370182,0.00563019929486831,"ARF6/BAG4/CTTN/HAX1/ICAM1/MIR214/MTOR/PRKCD/PRKCE/PYCARD/RASA1/RHOA/RICTOR/TMSB4X/VASP/WDR1",16
"BP","GO:0015850","organic hydroxy compound transport","22/992","228/17913",0.00811997128774418,0.0154260836779942,0.00574208668304284,"ACTB/ANXA2/APOE/CAV1/CLU/EGF/LDLR/LRP1/MYB/NCOA1/NFKB1/NFKBIA/NPC2/NUS1/PARK7/PPARG/PTPN11/RALBP1/RXRA/SIRT1/SOAT1/SPP1",22
"BP","GO:0048194","Golgi vesicle budding","10/992","75/17913",0.00815454613843777,0.0154866953513225,0.00576464830590972,"CD59/CUL3/MIA3/PPP6C/PRKCI/RAB1B/TFG/TGFA/TRAPPC1/USO1",10
"BP","GO:0019229","regulation of vasoconstriction","8/992","53/17913",0.00829596039717272,0.0157449510155765,0.0058607794070685,"AKT1/CAV1/EGFR/F2R/ICAM1/MIR21/PTGS2/RHOA",8
"BP","GO:0038066","p38MAPK cascade","8/992","53/17913",0.00829596039717272,0.0157449510155765,0.0058607794070685,"CYLD/DAB2IP/GADD45A/HGF/IL1B/MAPK14/PHLPP1/VEGFA",8
"BP","GO:0061371","determination of heart left/right asymmetry","9/992","64/17913",0.0083819816838595,0.0159030074472964,0.00591961311695189,"ENG/HIF1A/MIB1/NOTCH1/SMAD3/SRF/TBX2/TBX3/TGFBR2",9
"BP","GO:0010092","specification of animal organ identity","6/992","33/17913",0.00869700248999549,0.0164791291871852,0.0061340642400938,"AXIN2/CTNNB1/DKK1/FGFR1/FRS2/ROBO1",6
"BP","GO:1901223","negative regulation of NIK/NF-kappaB signaling","6/992","33/17913",0.00869700248999549,0.0164791291871852,0.0061340642400938,"CYLD/MIR146A/MIR149/MIR21/RELA/TMSB4X",6
"BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","6/992","33/17913",0.00869700248999549,0.0164791291871852,0.0061340642400938,"APC/ATM/AURKB/CCNB1/MAD1L1/PLK1",6
"BP","GO:1905819","negative regulation of chromosome separation","6/992","33/17913",0.00869700248999549,0.0164791291871852,0.0061340642400938,"APC/ATM/AURKB/CCNB1/MAD1L1/PLK1",6
"BP","GO:0010470","regulation of gastrulation","7/992","43/17913",0.0087748419769493,0.0166157634561887,0.00618492392897332,"DKK1/FGFR1/HNF4A/IL10/MIR221/SFRP2/WNK1",7
"BP","GO:0097028","dendritic cell differentiation","7/992","43/17913",0.0087748419769493,0.0166157634561887,0.00618492392897332,"AXL/CEBPB/HMGB1/IRF4/MIR155/TGFB1/TGFBR2",7
"BP","GO:1903510","mucopolysaccharide metabolic process","13/992","112/17913",0.00899948918723402,0.0170300284782895,0.00633912675298943,"AKT1/AP2A1/CD44/CSGALNACT1/EGF/FGF2/GLB1/HGF/IL1B/NFKB1/SLC9A1/TGFB1/VCAN",13
"BP","GO:1903828","negative regulation of cellular protein localization","13/992","112/17913",0.00899948918723402,0.0170300284782895,0.00633912675298943,"ARF6/BAG4/BCL2L1/GSK3B/LYPLA1/MIR155/NF1/PARK7/RANGAP1/ROCK2/TERF1/TGFB1/TXN",13
"BP","GO:0002082","regulation of oxidative phosphorylation","5/992","24/17913",0.0090794978499103,0.0171422810968359,0.00638091080392202,"CCNB1/CDK1/PARK7/RHOA/VCP",5
"BP","GO:0002861","regulation of inflammatory response to antigenic stimulus","5/992","24/17913",0.0090794978499103,0.0171422810968359,0.00638091080392202,"CD81/HLA-E/IL10/PARK7/TNF",5
"BP","GO:0032528","microvillus organization","5/992","24/17913",0.0090794978499103,0.0171422810968359,0.00638091080392202,"FSCN1/FXYD5/PLD1/PTPN11/SLC9A3R1",5
"BP","GO:0032897","negative regulation of viral transcription","5/992","24/17913",0.0090794978499103,0.0171422810968359,0.00638091080392202,"HDAC1/HMGA2/JUN/REST/TRIM13",5
"BP","GO:0062009","secondary palate development","5/992","24/17913",0.0090794978499103,0.0171422810968359,0.00638091080392202,"LEF1/SMAD2/SMAD4/TGFB3/TGFBR2",5
"BP","GO:0071450","cellular response to oxygen radical","5/992","24/17913",0.0090794978499103,0.0171422810968359,0.00638091080392202,"MIR21/NQO1/PARK7/SOD2/TNF",5
"BP","GO:0071451","cellular response to superoxide","5/992","24/17913",0.0090794978499103,0.0171422810968359,0.00638091080392202,"MIR21/NQO1/PARK7/SOD2/TNF",5
"BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","12/992","100/17913",0.00916701348941443,0.0172949632332539,0.006437744027478,"AP2A1/CANX/DCTN6/DYNLL2/HLA-DPB1/HLA-DRB1/IFI30/KIF22/KIF23/KIF2C/PYCARD/RAB7A",12
"BP","GO:0032414","positive regulation of ion transmembrane transporter activity","12/992","100/17913",0.00916701348941443,0.0172949632332539,0.006437744027478,"ACTN4/AKAP9/CALM1/CALM2/CALM3/CNKSR3/GSTM2/KIF5B/S100A1/SLC9A1/STIM1/TMSB4X",12
"BP","GO:0044264","cellular polysaccharide metabolic process","11/992","88/17913",0.00916931240383721,0.0172949632332539,0.006437744027478,"AKT1/AKT2/CALM1/CSGALNACT1/GSK3A/GSK3B/IGF1/IL6ST/IRS1/MTOR/POMC",11
"BP","GO:0032715","negative regulation of interleukin-6 production","8/992","54/17913",0.0092785591164069,0.0174839645468356,0.00650809642206168,"ARRB1/CD200/HGF/IL10/MIR146A/MIR149/MIR155/TNF",8
"BP","GO:0046513","ceramide biosynthetic process","8/992","54/17913",0.0092785591164069,0.0174839645468356,0.00650809642206168,"ASAH1/CCN1/NSMAF/P2RX7/PRKAA1/PRKCD/TNF/TNFRSF1A",8
"BP","GO:0070206","protein trimerization","8/992","54/17913",0.0092785591164069,0.0174839645468356,0.00650809642206168,"HSF1/HTRA2/MIF/PNPT1/SKI/SLC1A5/SMAD4/TRAF2",8
"BP","GO:0009108","coenzyme biosynthetic process","23/992","245/17913",0.0094876487919806,0.017872154268752,0.00665259317698918,"AAAS/ARNT/ENO1/FASN/GAPDH/GPI/HIF1A/HK2/IGF1/LDHA/NAMPT/P2RX7/PDK1/PDK3/PFKFB3/PPARA/PRKAA1/PTGS2/RANBP2/STAT3/TP53/TPI1/TREX1",23
"BP","GO:1903046","meiotic cell cycle process","16/992","151/17913",0.00958006440280454,0.0180403810182683,0.00671521260770749,"ATM/ATRX/AURKA/CALR/FANCA/FANCD2/HSF1/ING2/LIF/MLH1/MSH6/PLK1/PPP2R1A/PRKAR1A/SIRT2/TERF1",16
"BP","GO:0060964","regulation of gene silencing by miRNA","13/992","113/17913",0.00967015298375157,0.0182041179181302,0.0067761607713403,"AAAS/AGO2/EGFR/ELAVL1/ESR1/HIST1H4J/MAP2K1/MAP2K2/PPARG/RANBP2/STAT3/TGFB1/TP53",13
"BP","GO:0006643","membrane lipid metabolic process","19/992","191/17913",0.00977424175266588,0.018392713086585,0.00684636198558726,"ASAH1/BAX/CERS2/CREM/CCN1/GLB1/HTRA2/KIT/NEU1/NSMAF/P2RX7/PIGU/PPP2R1A/PRKAA1/PRKCD/PRKD1/PRKD3/TNF/TNFRSF1A",19
"BP","GO:0008306","associative learning","10/992","77/17913",0.00977667835274854,0.018392713086585,0.00684636198558726,"APP/CREB1/FOS/HIF1A/ITGB1/KIT/KRAS/MTOR/NF1/SRF",10
"BP","GO:0061014","positive regulation of mRNA catabolic process","7/992","44/17913",0.00994879277553276,0.0186182725559965,0.00693032250677837,"AGO2/FTO/HNRNPD/KHSRP/PNPT1/ROCK1/ROCK2",7
"BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","7/992","44/17913",0.00994879277553276,0.0186182725559965,0.00693032250677837,"BCL2L1/CLU/HSPA1A/HSPA5/MAGEA3/PARK7/XBP1",7
"BP","GO:0051289","protein homotetramerization","11/992","89/17913",0.00995481674271922,0.0186182725559965,0.00693032250677837,"ALDH1A3/CAT/DECR1/DNM1L/HPRT1/IMPDH2/RXRA/SOD2/ST13/TP53/VASP",11
"BP","GO:0001780","neutrophil homeostasis","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"ANXA1/AXL/HMGB1/IL6",4
"BP","GO:0002070","epithelial cell maturation","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"CDKN1A/HIF1A/TYMS/XBP1",4
"BP","GO:0010875","positive regulation of cholesterol efflux","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"APOE/LRP1/NFKBIA/SIRT1",4
"BP","GO:0010878","cholesterol storage","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"EHD1/PPARA/PPARG/SOAT1",4
"BP","GO:0030033","microvillus assembly","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"FSCN1/FXYD5/PLD1/SLC9A3R1",4
"BP","GO:0030214","hyaluronan catabolic process","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"CD44/FGF2/SLC9A1/TGFB1",4
"BP","GO:0030397","membrane disassembly","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"CCNB1/CDK1/PLK1/PRKCA",4
"BP","GO:0031958","corticosteroid receptor signaling pathway","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"CALR/CLOCK/JAK2/PHB",4
"BP","GO:0034116","positive regulation of heterotypic cell-cell adhesion","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"CD44/IL10/IL1B/TNF",4
"BP","GO:0035025","positive regulation of Rho protein signal transduction","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"ARRB1/F2R/RAC1/ROBO1",4
"BP","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"HMGA2/SETDB1/SMARCB1/TRIM28",4
"BP","GO:0044849","estrous cycle","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"EGR1/ETS1/NCOA1/PCNA",4
"BP","GO:0045725","positive regulation of glycogen biosynthetic process","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"AKT1/AKT2/IGF1/IRS1",4
"BP","GO:0048820","hair follicle maturation","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"CTNNB1/ERCC2/MYO5A/NF1",4
"BP","GO:0051081","nuclear envelope disassembly","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"CCNB1/CDK1/PLK1/PRKCA",4
"BP","GO:0051444","negative regulation of ubiquitin-protein transferase activity","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"ABL1/DTX3L/PARK7/SMAD7",4
"BP","GO:2000479","regulation of cAMP-dependent protein kinase activity","4/992","16/17913",0.00996077581745813,0.0186182725559965,0.00693032250677837,"ATP2B4/PRKAR1A/SESN2/SIRT1",4
"BP","GO:0007212","dopamine receptor signaling pathway","6/992","34/17913",0.0100772688022199,0.0188238837529389,0.00700685763652952,"FLNA/GNG2/GSK3A/GSK3B/PRMT5/SLC9A3R1",6
"BP","GO:0060428","lung epithelium development","6/992","34/17913",0.0100772688022199,0.0188238837529389,0.00700685763652952,"AIMP2/CREB1/ERRFI1/MAP2K1/SRSF6/YAP1",6
"BP","GO:0007605","sensory perception of sound","15/992","139/17913",0.010140538900791,0.018935970902958,0.00704858009473083,"ALDH7A1/BIRC5/CASP3/CDKN1B/CDKN2D/DIAPH1/FGFR1/ICAM1/KIT/PAX3/SLC9A3R1/SNAI2/SPRY2/TFAP2A/WDR1",15
"BP","GO:0051926","negative regulation of calcium ion transport","9/992","66/17913",0.010215199157618,0.0190692485079448,0.00709819032482662,"BCL2/CALM1/CALM2/CALM3/GSTM2/ICAM1/MIR34A/PTGS2/TGFB1",9
"BP","GO:0006949","syncytium formation","8/992","55/17913",0.0103452995082257,0.0192996903016112,0.0071839682048284,"ADAM9/CD81/CFLAR/EHD1/ERCC1/GDF15/MAPK14/NFATC2",8
"BP","GO:0051310","metaphase plate congression","8/992","55/17913",0.0103452995082257,0.0192996903016112,0.0071839682048284,"BECN1/CCNB1/CDCA5/CUL3/KIF22/KIF2C/MAD1L1/MLH1",8
"BP","GO:0009116","nucleoside metabolic process","13/992","114/17913",0.0103792305432677,0.0193567643572195,0.00720521301209748,"ADA/APOBEC3B/APRT/CMPK1/DHODH/HPRT1/IMPDH2/MRI1/MTAP/NME1/NME2/NT5E/RHOA",13
"BP","GO:0060047","heart contraction","25/992","275/17913",0.0103996893646708,0.0193886847685923,0.00721709482039614,"ADA/AKAP9/ATG5/ATP2B4/CALM1/CALM2/CALM3/CAV1/CCN2/DNM1L/DSG2/EPAS1/FLNA/GSK3A/GSTM2/JAK2/MDM2/MTOR/PIK3CA/S100A1/SLC9A1/SMAD7/STIM1/TBX2/TPM1",25
"BP","GO:0097006","regulation of plasma lipoprotein particle levels","12/992","102/17913",0.0106672254814973,0.0198810757688574,0.00740037865733693,"ANXA2/AP2A1/APOE/EHD1/HMOX1/HNRNPK/KHSRP/LDLR/MIR155/MIR199A2/NPC2/SOAT1",12
"BP","GO:0048193","Golgi vesicle transport","27/992","304/17913",0.0106810227812221,0.0199003958018272,0.00740757019774003,"AP2A1/CD59/CUL3/CUX1/DCTN6/DYNLL2/F2/KIF22/KIF23/KIF2C/LLGL1/LYPLA1/MIA3/MYO5A/PPP6C/PRKCI/PRKD1/RAB1B/RAB8A/SCYL1/TAPBP/TFG/TGFA/TMED7/TRAPPC1/USO1/VCP",27
"BP","GO:0051262","protein tetramerization","17/992","166/17913",0.010704173991914,0.0199371256111436,0.00742124221932041,"ALDH1A3/ANXA2/CAT/DECR1/DNM1L/HIST1H4J/HPRT1/IGF1R/IMPDH2/RRM2/RXRA/SOD2/ST13/TP53/TRPM7/VASP/XRCC6",17
"BP","GO:0001556","oocyte maturation","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"AURKA/CCNB1/FOXO3/PPP2R1A/SIRT2",5
"BP","GO:0002335","mature B cell differentiation","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"ADA/BCL3/DOCK10/LGALS1/XBP1",5
"BP","GO:0009649","entrainment of circadian clock","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"BHLHE40/GNAQ/MTA1/PHLPP1/TP53",5
"BP","GO:0042730","fibrinolysis","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"F2/PLAT/PLAUR/THBS1/USF1",5
"BP","GO:0045408","regulation of interleukin-6 biosynthetic process","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"APP/CEBPB/IL1B/STAT3/TNF",5
"BP","GO:0045662","negative regulation of myoblast differentiation","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"NOTCH1/PPARD/TBX3/TGFB1/TNF",5
"BP","GO:0045830","positive regulation of isotype switching","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"MLH1/MSH2/STAT6/TFRC/TGFB1",5
"BP","GO:0045948","positive regulation of translational initiation","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"CDC123/DDX3X/MTOR/RXRA/TNF",5
"BP","GO:0048596","embryonic camera-type eye morphogenesis","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"ALDH1A3/FRS2/TBX2/TFAP2A/TWIST1",5
"BP","GO:0060330","regulation of response to interferon-gamma","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"JAK1/JAK2/MED1/PPARG/STAT1",5
"BP","GO:0060334","regulation of interferon-gamma-mediated signaling pathway","5/992","25/17913",0.0108425056337612,0.0201236904562609,0.00749068768163177,"JAK1/JAK2/MED1/PPARG/STAT1",5
"BP","GO:0005978","glycogen biosynthetic process","7/992","45/17913",0.0112331743603186,0.0208221193000473,0.00775066545996314,"AKT1/AKT2/GSK3A/GSK3B/IGF1/IRS1/MTOR",7
"BP","GO:0009250","glucan biosynthetic process","7/992","45/17913",0.0112331743603186,0.0208221193000473,0.00775066545996314,"AKT1/AKT2/GSK3A/GSK3B/IGF1/IRS1/MTOR",7
"BP","GO:0042551","neuron maturation","7/992","45/17913",0.0112331743603186,0.0208221193000473,0.00775066545996314,"APP/BCL2/CDKN1C/EDNRB/MAP3K13/MTOR/RB1",7
"BP","GO:0050922","negative regulation of chemotaxis","7/992","45/17913",0.0112331743603186,0.0208221193000473,0.00775066545996314,"GSTP1/MIF/MIR34A/NOTCH1/NRP1/ROBO1/THBS1",7
"BP","GO:0061077","chaperone-mediated protein folding","6/992","35/17913",0.0116062683791109,0.0215068231945186,0.00800553436877633,"CLU/CSNK2A1/FKBP4/FKBP5/HSPB1/HSPH1",6
"BP","GO:0001708","cell fate specification","10/992","79/17913",0.0116338239604956,0.0215509993519242,0.00802197816166906,"CTNNB1/DKK1/ESRP1/FGF2/FGFR1/ITGB1/NRP1/POU3F2/SFRP2/SOX2",10
"BP","GO:0010927","cellular component assembly involved in morphogenesis","11/992","91/17913",0.0116800251041499,0.0216227722962239,0.00804869437015519,"AGFG1/CFLAR/DICER1/ERCC2/ILK/ITGB1/PDGFRA/PRKAR1A/SMAD4/SRF/TPM1",11
"BP","GO:0030148","sphingolipid biosynthetic process","11/992","91/17913",0.0116800251041499,0.0216227722962239,0.00804869437015519,"ASAH1/CERS2/CCN1/NSMAF/P2RX7/PRKAA1/PRKCD/PRKD1/PRKD3/TNF/TNFRSF1A",11
"BP","GO:0002418","immune response to tumor cell","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"HMGB1/HSPD1/MICA/PVR",4
"BP","GO:0017085","response to insecticide","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"CCNB1/CPOX/DAXX/HSF1",4
"BP","GO:0032930","positive regulation of superoxide anion generation","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"EGFR/GSTP1/PRKCD/TGFB1",4
"BP","GO:0048339","paraxial mesoderm development","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"FGFR1/SMAD2/SMAD3/YAP1",4
"BP","GO:0051788","response to misfolded protein","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"CLU/CUL3/HDAC6/VCP",4
"BP","GO:0051818","disruption of cells of other organism involved in symbiotic interaction","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"BAD/BCL2L11/F2/GAPDH",4
"BP","GO:0061298","retina vasculature development in camera-type eye","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"COL4A1/HIF1A/NRP1/PDGFRA",4
"BP","GO:0061323","cell proliferation involved in heart morphogenesis","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"CTNNB1/HES1/NOTCH1/SMAD4",4
"BP","GO:0070875","positive regulation of glycogen metabolic process","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"AKT1/AKT2/IGF1/IRS1",4
"BP","GO:0071360","cellular response to exogenous dsRNA","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"CAV1/IRF3/MAVS/TMEM173",4
"BP","GO:1901524","regulation of mitophagy","4/992","17/17913",0.0124644480616957,0.0229722906761472,0.00855102870721922,"HDAC6/HTRA2/TP53/TSC2",4
